@RELATION fri_c4_100_100 
 @ATTRIBUTE oz1 REAL 
 @ATTRIBUTE oz2 REAL 
 @ATTRIBUTE oz3 REAL 
 @ATTRIBUTE oz4 REAL 
 @ATTRIBUTE oz5 REAL 
 @ATTRIBUTE oz6 REAL 
 @ATTRIBUTE oz7 REAL 
 @ATTRIBUTE oz8 REAL 
 @ATTRIBUTE oz9 REAL 
 @ATTRIBUTE oz10 REAL 
 @ATTRIBUTE oz11 REAL 
 @ATTRIBUTE oz12 REAL 
 @ATTRIBUTE oz13 REAL 
 @ATTRIBUTE oz14 REAL 
 @ATTRIBUTE oz15 REAL 
 @ATTRIBUTE oz16 REAL 
 @ATTRIBUTE oz17 REAL 
 @ATTRIBUTE oz18 REAL 
 @ATTRIBUTE oz19 REAL 
 @ATTRIBUTE oz20 REAL 
 @ATTRIBUTE oz21 REAL 
 @ATTRIBUTE oz22 REAL 
 @ATTRIBUTE oz23 REAL 
 @ATTRIBUTE oz24 REAL 
 @ATTRIBUTE oz25 REAL 
 @ATTRIBUTE oz26 REAL 
 @ATTRIBUTE oz27 REAL 
 @ATTRIBUTE oz28 REAL 
 @ATTRIBUTE oz29 REAL 
 @ATTRIBUTE oz30 REAL 
 @ATTRIBUTE oz31 REAL 
 @ATTRIBUTE oz32 REAL 
 @ATTRIBUTE oz33 REAL 
 @ATTRIBUTE oz34 REAL 
 @ATTRIBUTE oz35 REAL 
 @ATTRIBUTE oz36 REAL 
 @ATTRIBUTE oz37 REAL 
 @ATTRIBUTE oz38 REAL 
 @ATTRIBUTE oz39 REAL 
 @ATTRIBUTE oz40 REAL 
 @ATTRIBUTE oz41 REAL 
 @ATTRIBUTE oz42 REAL 
 @ATTRIBUTE oz43 REAL 
 @ATTRIBUTE oz44 REAL 
 @ATTRIBUTE oz45 REAL 
 @ATTRIBUTE oz46 REAL 
 @ATTRIBUTE oz47 REAL 
 @ATTRIBUTE oz48 REAL 
 @ATTRIBUTE oz49 REAL 
 @ATTRIBUTE oz50 REAL 
 @ATTRIBUTE oz51 REAL 
 @ATTRIBUTE oz52 REAL 
 @ATTRIBUTE oz53 REAL 
 @ATTRIBUTE oz54 REAL 
 @ATTRIBUTE oz55 REAL 
 @ATTRIBUTE oz56 REAL 
 @ATTRIBUTE oz57 REAL 
 @ATTRIBUTE oz58 REAL 
 @ATTRIBUTE oz59 REAL 
 @ATTRIBUTE oz60 REAL 
 @ATTRIBUTE oz61 REAL 
 @ATTRIBUTE oz62 REAL 
 @ATTRIBUTE oz63 REAL 
 @ATTRIBUTE oz64 REAL 
 @ATTRIBUTE oz65 REAL 
 @ATTRIBUTE oz66 REAL 
 @ATTRIBUTE oz67 REAL 
 @ATTRIBUTE oz68 REAL 
 @ATTRIBUTE oz69 REAL 
 @ATTRIBUTE oz70 REAL 
 @ATTRIBUTE oz71 REAL 
 @ATTRIBUTE oz72 REAL 
 @ATTRIBUTE oz73 REAL 
 @ATTRIBUTE oz74 REAL 
 @ATTRIBUTE oz75 REAL 
 @ATTRIBUTE oz76 REAL 
 @ATTRIBUTE oz77 REAL 
 @ATTRIBUTE oz78 REAL 
 @ATTRIBUTE oz79 REAL 
 @ATTRIBUTE oz80 REAL 
 @ATTRIBUTE oz81 REAL 
 @ATTRIBUTE oz82 REAL 
 @ATTRIBUTE oz83 REAL 
 @ATTRIBUTE oz84 REAL 
 @ATTRIBUTE oz85 REAL 
 @ATTRIBUTE oz86 REAL 
 @ATTRIBUTE oz87 REAL 
 @ATTRIBUTE oz88 REAL 
 @ATTRIBUTE oz89 REAL 
 @ATTRIBUTE oz90 REAL 
 @ATTRIBUTE oz91 REAL 
 @ATTRIBUTE oz92 REAL 
 @ATTRIBUTE oz93 REAL 
 @ATTRIBUTE oz94 REAL 
 @ATTRIBUTE oz95 REAL 
 @ATTRIBUTE oz96 REAL 
 @ATTRIBUTE oz97 REAL 
 @ATTRIBUTE oz98 REAL 
 @ATTRIBUTE oz99 REAL 
 @ATTRIBUTE oz100 REAL 
 @ATTRIBUTE oz101 REAL 
@DATA  
1.0646542e+000,4.6149665e-001,5.7583771e-001,-5.2968220e-001,4.7563542e-001,-5.8027339e-002,-1.1011179e+000,5.3346028e-001,-1.6658786e+000,-9.0355303e-001,7.2004433e-002,1.7613277e+000,1.0678959e+000,1.0593584e+000,1.6691935e+000,1.5596125e+000,5.2272481e-002,1.3135793e+000,5.1676306e-001,-8.9982509e-001,1.1292736e+000,-1.5611936e-001,1.2904281e+000,-7.5886103e-001,-1.4157059e+000,-1.4598599e+000,-1.6221696e+000,-6.9652601e-001,8.4415955e-001,3.0676604e-002,-1.1901426e+000,4.6604761e-001,1.6604266e+000,4.0197986e-001,2.1651671e-001,5.7039515e-001,9.7489297e-001,1.2376602e+000,8.0974711e-001,1.6388127e+000,-1.0641394e+000,-1.6592632e+000,1.2331652e+000,-1.4467953e+000,1.6678262e+000,1.6514996e+000,4.3959814e-001,1.2501716e+000,5.6948165e-001,-1.1501871e+000,-7.3848453e-001,-1.6857414e+000,9.8158016e-001,-1.1238410e+000,-1.5631304e+000,-4.7009151e-001,9.9484243e-001,1.7115877e+000,-5.8371569e-001,6.3433450e-001,-3.4037196e-001,1.5229302e+000,2.0826400e-001,1.1611444e+000,-1.0734691e+000,1.7672685e+000,2.4571617e-001,-4.9370019e-001,5.5313156e-001,-2.3355040e-002,-8.3664034e-001,1.6776451e+000,-7.7086899e-001,-2.6901085e-001,-9.8970200e-002,-3.5659916e-001,9.7450010e-001,-2.7856621e-001,-1.5850933e+000,-5.6955683e-002,6.0042627e-001,3.2194406e-001,-1.4350731e+000,-1.0215620e+000,1.0433584e-001,5.4781156e-001,-5.2858943e-001,-5.3622280e-001,5.4480557e-001,-1.3719635e+000,8.8199679e-001,-7.6137215e-001,-1.2317585e+000,9.5733253e-001,-4.2496637e-001,-3.5243303e-002,9.7456881e-001,2.6102282e-001,1.9115615e+000,-3.5532618e-001,-1.4752698e+000
4.1229001e-001,1.6584834e-001,3.4614061e-001,1.3408472e+000,3.8608765e-001,9.5040158e-001,-2.9884350e-002,1.3378419e+000,-8.3392692e-003,1.3975745e+000,-2.8621870e-001,-8.2383265e-001,-2.1127205e-001,1.0514257e+000,9.3154623e-001,7.9532265e-001,-1.3197402e-001,7.2968903e-001,-1.2324542e+000,1.6726030e+000,9.3877123e-001,-1.2298723e+000,-1.5603086e+000,-4.0278821e-001,-1.5177253e-001,-1.4860470e+000,-4.0198774e-001,-1.2706073e+000,-6.5991459e-001,1.0594681e+000,5.3686934e-001,-2.9717494e-001,5.0259508e-001,9.1607722e-001,1.4477125e+000,-1.0251607e+000,-7.3133034e-001,-9.9619768e-001,4.1515002e-001,-2.3066843e-001,2.8886765e-001,-2.4346133e-001,1.0402837e+000,1.3743952e+000,6.7248607e-001,-1.6070083e+000,1.3297672e+000,1.4184110e+000,2.4408702e-001,9.6702705e-001,5.8540384e-001,-1.4755439e+000,-4.5992067e-001,8.0192560e-001,6.2685126e-001,-1.0011794e+000,-6.2831198e-001,-1.4599919e+000,9.5628163e-001,2.7821324e-001,-1.7674096e+000,1.4043347e+000,-4.9504229e-001,-1.4271969e+000,1.8253278e-001,-1.3872307e+000,3.0490556e-001,4.4759687e-002,-7.2658880e-001,1.4033048e+000,5.9138013e-003,-1.1030556e+000,1.9866846e-001,-1.7586541e+000,5.6968183e-001,-2.6394926e-001,2.8965422e-001,-5.8907033e-001,1.7713287e-001,5.2274247e-001,4.9812012e-004,1.5305274e+000,-6.1793323e-001,-7.8832085e-001,-2.3134909e-001,-1.0895086e+000,-1.7263000e+000,-1.0337803e+000,1.3112636e+000,1.3323728e+000,8.7716952e-001,-1.5616327e+000,6.3361211e-001,-1.0911822e+000,-1.0467249e+000,1.4072396e+000,-1.5266701e+000,1.1250661e+000,-8.8799371e-001,2.8114616e-001,9.2627134e-001
1.0960203e+000,1.1144210e+000,1.6887141e+000,1.1625707e+000,1.4961408e+000,-7.1947293e-001,-1.3482188e+000,-1.5658350e-001,9.2532293e-002,3.2258283e-001,8.2741520e-001,5.2564563e-001,-5.3255229e-001,-9.4789640e-001,-2.4845790e-001,9.3596023e-001,7.0693921e-001,-7.8583921e-001,7.2396982e-001,-6.3556579e-001,9.5436370e-001,1.2766360e+000,-1.6664900e+000,-4.7982701e-001,-9.0243065e-001,-1.5581175e+000,-1.2672501e+000,-6.5766890e-001,-8.7719289e-001,8.1838285e-001,3.1367303e-001,1.4490701e+000,-9.4932682e-002,5.5054330e-003,-4.8712252e-001,6.5654808e-001,1.3448569e+000,-9.6095583e-002,7.4967758e-001,-3.7889963e-001,-1.1934951e+000,-1.4227834e+000,3.2355574e-001,1.1646172e+000,4.1148706e-001,-7.7379166e-001,-1.0036306e+000,-1.3024262e+000,8.1187115e-001,1.5411494e+000,-1.1448208e+000,2.8713277e-001,5.5276325e-001,-1.4254641e+000,-1.5877608e+000,-1.2096268e+000,-1.1435776e+000,1.2147099e+000,3.4866308e-002,7.7836268e-001,2.9887160e-002,9.0067977e-001,1.5739625e+000,5.1939552e-002,-5.0579807e-001,1.4387568e+000,1.4077545e+000,8.4619910e-001,1.6322602e+000,1.0803783e+000,-1.4840172e+000,4.1215797e-001,-1.0447769e+000,-6.5837970e-001,-7.3508488e-003,-1.0151482e+000,1.8670261e+000,-4.9768585e-001,6.8620825e-001,-3.0947507e-001,-8.5356766e-001,-9.6777205e-001,5.9475492e-001,-1.2365639e+000,-2.2969289e-001,-1.5376507e+000,-1.1456516e+000,5.2000914e-001,-8.4697923e-002,-1.5762176e+000,1.2280210e-003,-1.1543236e+000,-2.0363477e-001,5.6861370e-001,-8.3706624e-001,6.4343531e-001,2.0444953e-001,1.7348767e+000,-7.8305373e-001,1.2412661e+000,-9.3079059e-001
1.2492246e+000,1.5528833e+000,2.6604136e+000,1.1167601e+000,2.9787621e+000,-3.0312195e-003,-3.5901291e-001,-5.2248342e-002,1.2840123e+000,8.2547085e-001,-1.0646310e+000,5.8799326e-001,9.2866557e-001,2.0390664e-001,7.0510466e-001,-7.2031610e-001,1.0462651e+000,9.0965146e-001,-9.9339478e-001,5.1976742e-001,6.3844740e-001,-6.2156546e-001,3.4953910e-001,1.6055987e+000,5.5231302e-001,3.6917192e-001,1.2221634e+000,-5.7382335e-001,1.4621912e+000,-1.2521891e+000,-1.8214424e+000,8.0460996e-001,-1.0628318e+000,-9.8583005e-001,1.3720766e+000,1.1808556e+000,1.7274473e-001,3.9834167e-001,2.2300881e-001,-6.9210782e-001,-2.8832064e-001,-1.1194173e+000,6.7958480e-001,-1.5659224e+000,3.8760416e-001,-1.3105330e+000,-1.7410028e+000,-1.0976119e+000,-8.6680841e-001,1.3734850e-003,-1.7244598e-001,8.5234861e-001,-7.9408365e-001,1.4748013e+000,7.5125848e-001,-7.1468708e-002,-1.2608942e+000,3.8397372e-001,1.1771398e+000,5.3779788e-001,-2.2599126e-001,-8.1218565e-002,-5.7911901e-002,1.3096440e+000,-1.2811469e+000,1.8892686e+000,-1.4517183e+000,-1.4031820e+000,1.6885217e+000,-7.5397065e-001,-1.5167999e-001,1.0138149e+000,1.3411597e+000,1.2859262e-001,-1.1777679e+000,3.8586780e-001,-1.9228122e-001,-9.7873321e-001,-1.1259498e+000,-6.3009629e-001,4.3631368e-001,-1.5487934e+000,-1.4525201e+000,9.7683135e-002,1.1799945e+000,-1.3846998e+000,-1.8003914e-001,-1.4311291e+000,-1.2161595e+000,-5.4018161e-001,-1.3620704e+000,1.0533647e+000,-6.4119584e-001,-1.2044003e+000,-1.6713073e+000,1.6203757e+000,6.6981883e-001,-1.0654457e-001,-8.3453618e-001,-1.3603003e+000,5.8117248e-001
4.8608455e-001,2.0672259e-001,-7.6664356e-001,-1.6607311e+000,-7.0183611e-001,-1.4322960e+000,-1.8802906e+000,-1.1802514e+000,-6.1917187e-001,1.5572504e+000,1.4585383e+000,1.0420962e+000,-7.0002476e-001,1.1292784e+000,-3.4705631e-001,2.9116707e-001,-6.2165037e-001,-8.3952757e-001,-1.6337983e-002,2.1880697e-001,1.5688352e-001,1.6522849e+000,1.5015185e+000,7.4068498e-002,-7.8467482e-001,9.8691792e-001,3.1850222e-001,-9.3915370e-001,7.9818436e-001,6.0150223e-001,-1.6114107e+000,2.7752785e-002,8.1086954e-002,1.8749922e+000,-1.6298756e+000,9.0653532e-001,3.8300633e-001,-2.1558614e-001,9.9931317e-001,-8.1559082e-001,1.2204765e+000,1.2908821e+000,-8.2059375e-001,-1.3295262e+000,1.4582109e+000,-1.3848409e+000,-1.6943885e+000,-1.0340480e+000,-1.3206759e+000,9.3005243e-001,6.3279249e-001,-5.4645091e-002,-1.4441923e+000,1.4966322e-001,-1.0199713e+000,-1.2967994e+000,1.3313885e+000,4.7830891e-001,1.8917030e-001,-3.2183637e-001,-1.7277356e+000,9.5246227e-001,-7.9925013e-001,-6.0715618e-001,-1.2385371e+000,7.2332262e-001,-1.2888591e+000,1.2341278e+000,1.1617292e+000,1.4133561e-001,-3.6242204e-001,1.7082080e+000,-1.0285789e+000,1.3654871e+000,1.5002829e+000,6.5271755e-001,-7.8069626e-001,-6.5992553e-001,4.4224042e-001,-7.6816237e-001,1.7148229e+000,-1.4060669e+000,1.7858873e+000,1.0137264e+000,7.6108433e-002,1.1465414e+000,-1.5796220e+000,-6.1972074e-001,-4.1466476e-001,1.2943797e+000,1.5654561e+000,1.1454324e+000,2.2102896e-001,9.9640430e-001,8.0460532e-001,-1.3951295e+000,1.2034822e+000,2.0396588e-001,-1.2538961e+000,-1.6545199e+000,-4.3182250e-001
-6.8590485e-001,-1.1593486e+000,-1.9761526e+000,6.9530872e-001,-8.9656392e-001,2.3747233e+000,1.5805371e+000,-5.5904189e-002,-4.5742382e-001,1.1341289e+000,-1.3939727e+000,6.3629596e-001,1.8714081e-002,1.3761916e-001,-1.8702891e-001,8.9978174e-001,-1.1183321e+000,9.2353610e-001,-1.3608023e+000,-4.8625330e-001,3.5936716e-001,-1.2847477e-001,-1.4360195e+000,-1.5144778e+000,-3.9749456e-001,1.0753175e+000,-8.6138166e-001,2.5900076e-001,1.1713889e+000,-1.2366239e+000,1.1179343e+000,1.3788323e+000,-1.7094360e+000,-1.2401905e+000,1.0448455e+000,1.3795359e+000,1.5008801e+000,-2.0228133e-001,1.9791555e-001,-8.4696652e-001,8.3776476e-001,1.3981601e+000,1.6422778e+000,-1.6004523e-001,1.1436464e+000,-1.3753914e+000,1.9205436e-001,-5.5044832e-001,-6.2246570e-001,-7.9648865e-001,3.1852116e-002,1.2678152e+000,1.3314345e+000,-1.4129401e+000,1.1521872e+000,1.1383070e+000,-8.9724151e-001,7.0021742e-002,-1.2642589e+000,-9.1694132e-001,2.8982289e-001,-1.3144502e+000,-1.5565427e+000,1.6230324e+000,-1.0985757e+000,1.2841321e+000,-1.4336158e+000,9.3649067e-001,1.3679526e+000,-7.3868096e-001,-1.1937462e+000,-1.1150314e+000,-1.0195045e+000,1.5651239e+000,-6.4212638e-001,-1.0149616e+000,-4.1485310e-002,-3.3811641e-001,-4.3569787e-001,9.8508938e-001,-7.8178267e-001,-1.6376889e+000,5.5733424e-001,-8.3411283e-001,-8.9227743e-001,1.4240528e+000,-1.0807397e+000,1.7232580e-001,-1.2473370e+000,-3.1231793e-001,7.5175055e-001,5.1915441e-001,1.6552850e-001,1.7690973e+000,9.4266550e-001,-1.2669985e+000,-3.0981241e-001,5.8333750e-002,-2.1991851e-001,4.6725313e-001,9.7094994e-001
-1.2584499e+000,-1.4953501e+000,-7.1517596e-001,-1.1102000e+000,-8.3188314e-001,4.7575721e-001,-5.2833733e-001,1.0646997e+000,-4.5656682e-002,1.4233453e+000,1.3018773e+000,4.2746849e-001,-1.6478750e+000,-2.2212964e-001,-1.1821177e+000,-1.7347137e+000,-1.1435530e+000,1.4669099e+000,1.4501525e+000,-9.8060241e-001,1.0278922e+000,-1.8323695e-003,1.2458965e+000,-1.4850269e+000,-6.2264668e-001,8.4847032e-001,-1.7133934e+000,-4.7813888e-001,-5.7783785e-001,1.5955604e-001,-3.7406680e-001,8.7845085e-001,-3.8521394e-001,1.3125612e+000,4.3162731e-001,-2.7128587e-002,-4.0514218e-001,7.9790827e-001,3.3927805e-001,1.2320724e+000,1.2127000e+000,3.2988764e-001,5.7738613e-001,-1.2267205e+000,-2.0135607e-001,-1.4324716e+000,-4.3801930e-001,-8.4656975e-001,5.4875029e-002,6.6020225e-001,4.2894849e-002,-1.2318439e+000,9.0722068e-002,-1.7637789e-001,1.5638292e+000,1.4209893e+000,1.3681428e+000,1.2339217e+000,1.4580384e+000,1.1993732e+000,1.1205397e+000,1.7179644e+000,-2.0150504e+000,4.7011331e-001,-8.9492244e-001,-5.1180503e-001,-8.7772393e-001,-1.4368014e+000,-6.3649546e-001,3.4430859e-001,-7.3398251e-001,1.0727740e+000,-6.5069883e-002,-5.2157651e-001,-1.7505916e+000,1.3463043e+000,-1.0652043e+000,-1.5205412e+000,-1.5150300e+000,-1.1834886e-002,3.3261100e-001,-1.2471924e+000,1.7510378e+000,-9.6240932e-001,9.4651589e-001,-9.1766224e-001,-8.7948664e-001,-1.4660010e+000,-4.0509424e-001,-3.8585629e-001,3.6102010e-001,2.2759060e-001,9.7235786e-001,-7.7486707e-001,9.1044508e-001,-6.3631223e-001,-3.5406794e-001,8.5190150e-001,-1.0860133e+000,9.5908527e-001,-9.3659507e-001
-6.3769043e-001,-1.1065683e+000,-9.4514142e-001,-1.2628215e+000,-4.7946918e-001,3.5439943e-001,-3.7920288e-001,4.0678815e-001,5.4240983e-001,8.4987171e-001,1.3595351e+000,-1.6089213e+000,-1.8694709e-001,-1.1483458e+000,7.6142845e-001,1.0622382e-001,-1.1627034e+000,1.7602887e-001,1.5685227e+000,-8.7886546e-001,-9.9173153e-001,1.0456165e+000,6.0105320e-001,1.0081155e+000,-5.5915740e-001,8.8542581e-001,3.1464843e-001,-1.6552941e+000,-7.8248462e-001,-6.1807979e-001,1.4527496e-001,1.0209565e-001,1.5635901e+000,5.1954003e-001,3.5414862e-001,-7.6408263e-001,-1.8345378e+000,-4.5559604e-001,-5.2269043e-001,1.1282370e+000,8.6158303e-001,-8.9606225e-001,1.1279271e+000,-1.5524857e+000,5.5833336e-001,-1.3754653e+000,8.2347099e-001,1.1530907e+000,5.9060810e-002,2.0033575e-001,-9.4776235e-001,-1.2742256e+000,-1.0243658e+000,9.3199954e-001,9.3083349e-001,-5.1026243e-001,1.8360431e-001,-4.4548461e-001,-9.9687889e-003,-2.7935521e-001,-3.1265942e-001,2.1285604e-002,5.9744529e-001,5.1618028e-001,7.8387623e-001,1.8364170e+000,1.5512037e+000,1.5874952e+000,-2.3991938e-001,2.5660594e-001,-1.0704683e+000,-1.5420742e-001,-5.5526016e-001,1.8446482e-001,-1.2378523e-001,7.8330782e-001,-7.6989190e-001,1.6833432e+000,-6.8875667e-002,4.8619373e-001,-1.5348604e+000,2.3586186e-001,5.4491536e-002,1.1870437e+000,-7.1582174e-001,-5.8626673e-001,-4.2057622e-001,-1.0988636e+000,-7.9440903e-001,-4.5801048e-001,-1.0196195e+000,9.3259995e-001,-1.1883621e+000,-6.7820911e-001,5.1995982e-001,-4.5222102e-001,1.3496502e+000,8.7513622e-001,-5.1228105e-001,1.2186344e+000,-3.7083027e-001
6.8486859e-001,1.1855514e+000,-1.6109783e-001,-6.6475498e-001,-8.9984415e-002,2.3716098e+000,1.6393554e+000,2.0695899e+000,-1.3386723e-001,1.0054668e+000,-8.3828046e-001,-2.2195789e-001,1.4060833e+000,1.2740426e+000,-3.2218541e-002,6.6887295e-001,1.6304843e+000,-1.7057549e+000,-7.3251836e-001,-1.4269166e-001,-1.1908572e+000,9.0074181e-001,-3.1443579e-001,-4.7907469e-001,3.6330045e-001,-1.6286900e+000,-1.2533162e+000,1.3443655e+000,1.6788762e+000,-7.6914710e-001,8.6358110e-002,-7.0395599e-001,-1.1045508e+000,-3.4111878e-001,1.9542021e-001,1.1926618e+000,3.0534823e-001,-2.7336528e-001,1.4080130e+000,-9.6452467e-001,-1.6265402e+000,4.0444641e-001,-7.0024301e-001,2.9679799e-001,1.4173727e+000,-7.6717695e-001,-3.5963822e-001,-7.6203765e-001,-1.5770718e+000,4.0854279e-001,-1.3202639e+000,6.6083955e-001,4.0620258e-002,6.8499267e-001,6.4119830e-002,9.5069737e-001,1.7134457e+000,1.4326186e+000,1.1813697e+000,-1.3155152e+000,8.2151723e-001,-1.0496844e+000,1.5910855e+000,-1.4411996e-001,-8.1527471e-001,2.7031010e-001,-3.6516761e-001,1.4511767e+000,3.8659290e-002,1.4507220e+000,2.4670539e-001,4.4927383e-001,-7.0149637e-001,1.5066915e+000,1.6333364e+000,-5.7367198e-001,7.1461660e-001,1.3759664e+000,-5.9190723e-001,5.8925827e-001,-4.0142520e-001,8.4457732e-001,-1.1863289e+000,-1.7006247e+000,1.0106040e-001,-8.9395811e-001,-1.7998933e+000,1.3010698e+000,-8.5283537e-001,1.3265052e+000,6.6355163e-001,1.0890469e+000,9.1518969e-001,1.5614730e+000,-1.4386955e+000,1.2915431e+000,1.0225050e+000,1.1919747e+000,-8.1045643e-001,1.5994016e+000,-2.0488701e+000
-1.6830216e-001,9.5235525e-003,-2.0103447e-001,-5.0082875e-002,-5.6990465e-001,-1.0812185e+000,-7.0686920e-001,3.4522548e-001,-6.7651332e-001,-1.0646810e+000,-7.1233324e-001,-5.9502894e-001,-6.6756862e-001,-9.7026443e-002,1.1351974e+000,-3.3481694e-001,8.8478146e-001,1.4149509e+000,4.3563818e-001,2.6196586e-001,-1.4246472e+000,1.4972364e-002,1.8204970e-001,-6.4145041e-001,-7.9817238e-001,-2.9723937e-001,6.4821272e-001,7.4187753e-001,-1.3941903e-001,-1.7247296e+000,4.7230187e-001,7.3149510e-001,-8.8524229e-002,-7.4441825e-001,-9.7039937e-001,6.0540397e-001,8.4740362e-001,5.0911659e-001,4.0570312e-001,-3.4840346e-001,1.0364598e+000,-1.8992223e-001,-1.6479151e+000,1.2532441e+000,1.6312253e+000,6.9612302e-001,-1.2924916e+000,1.6461536e+000,2.2218719e-001,1.7672065e-001,-1.5739224e-001,-2.0560428e-001,7.1251663e-001,-4.1952702e-002,8.4492251e-001,1.4150460e+000,-8.8834026e-001,1.9493870e-001,-6.6546288e-001,-4.5924275e-002,-1.4687780e-001,6.4928103e-001,1.0972254e+000,1.6856672e+000,-8.6808584e-001,-1.3435724e+000,1.3982899e+000,-1.9432434e-001,-9.0332210e-001,-7.0725157e-001,1.0550319e+000,4.5514076e-001,1.4104447e+000,1.0299838e+000,1.3470372e+000,8.8788987e-001,1.4191781e+000,-4.1952937e-001,1.5252529e+000,-4.7598339e-001,2.9563411e-001,-1.4456303e+000,1.7290304e+000,1.3549071e+000,-1.5735371e+000,1.2636934e+000,4.7236727e-002,5.0129839e-001,1.1117784e+000,-1.2405271e+000,-1.1634311e+000,-1.1583282e+000,1.3222425e+000,-4.3932013e-001,-9.2628532e-001,-1.3405487e+000,-2.5475048e-001,1.6686629e+000,8.5570912e-001,-9.7733483e-002,7.8128383e-001
-8.9186331e-001,-1.4835512e+000,-5.2551958e-001,7.7013774e-001,-3.0656401e-001,-5.6799519e-001,-9.0386918e-001,-2.3490620e-002,-1.0497255e+000,6.6843534e-001,-1.0334716e+000,9.4829287e-001,1.0036697e+000,1.3177522e+000,2.7929508e-001,-6.6355165e-001,-1.3017772e+000,5.5210636e-001,9.3489986e-001,-1.2986182e+000,1.1630153e+000,1.6323678e+000,-3.8708671e-001,1.2838570e-001,5.6236587e-001,-1.6039430e+000,1.3586581e+000,1.6210567e+000,3.3779518e-001,-9.0584393e-001,5.8905345e-001,8.9060380e-001,1.6389774e+000,-1.4639597e+000,-3.7077238e-002,8.1869576e-001,6.1851595e-001,7.1184418e-001,4.8482089e-001,1.5063618e+000,7.2811736e-001,4.7921025e-003,8.1945674e-001,-3.4919093e-001,-1.5399932e+000,1.6184900e+000,1.4514219e+000,1.1477367e+000,-8.5817784e-002,1.6462106e-002,-3.1476380e-001,-1.4802632e+000,-1.3107282e+000,-1.3013837e+000,-1.4884958e+000,-2.5353537e-001,-1.1251653e+000,2.1967057e-001,1.1993372e+000,1.1670202e+000,-1.6887639e+000,1.4438478e-001,1.0264956e+000,-1.0303236e+000,3.8641446e-001,1.3326649e+000,-1.2302401e+000,-9.2282193e-001,2.3429381e-001,-1.6171564e+000,-1.1458841e+000,-1.6657043e+000,-3.2182365e-001,-9.6053697e-001,5.7091806e-001,1.6921429e+000,-1.2006106e+000,3.8945886e-001,-1.6251728e+000,5.7013733e-001,-6.0134784e-001,-5.4436565e-003,-6.8639552e-002,9.3748011e-001,-1.1353128e+000,1.5593654e+000,1.4566602e-001,-1.2823705e+000,1.3651799e+000,-6.5910126e-001,-1.5091871e+000,5.4578256e-001,-1.3427793e+000,1.4244954e+000,7.7752610e-003,1.0260315e+000,-6.4023599e-001,-2.0955723e-001,1.6392079e+000,-3.3126928e-001,-5.5319560e-002
9.3506837e-001,7.0226918e-001,1.2758270e+000,8.6506521e-001,1.2324799e+000,1.4499005e+000,1.1444452e+000,-2.4845598e-001,-8.6934221e-001,1.4289922e+000,7.1097600e-001,3.0249957e-001,-9.4741329e-001,-4.5382198e-001,-4.5851580e-001,-5.9642734e-001,-4.5643723e-001,-3.3203679e-001,-8.5788576e-001,-1.4961373e+000,1.4843279e+000,-9.6720810e-001,1.1593480e-001,1.0087513e+000,1.1324304e+000,1.4163682e+000,8.6134342e-001,5.1046921e-001,4.7821053e-002,1.6601655e+000,8.3547448e-002,-3.4741836e-002,1.2365439e+000,-1.3989697e+000,2.4459986e-001,-3.7398479e-001,-1.4763519e+000,-1.0492787e-001,1.0944121e+000,1.3049644e+000,1.7815726e-001,1.5696502e+000,2.5927268e-001,-9.3246526e-001,7.0913716e-001,1.5072264e-001,-3.8540684e-001,-1.0421897e+000,-4.7049268e-001,-1.0318714e+000,1.1472405e+000,-6.3308398e-001,-1.3039387e+000,-1.3748879e+000,-1.3942498e+000,-9.3515221e-001,-6.9290731e-001,1.3099540e+000,1.0757863e-001,1.1462875e+000,1.0539720e+000,-7.2037243e-001,-1.5178367e+000,-9.4489505e-001,-1.3751115e-002,-9.9872844e-001,-3.6190730e-001,1.6576500e+000,-2.8348552e-001,6.9139582e-001,1.0535478e+000,1.2467124e+000,-3.3783707e-001,8.1819778e-001,-9.6322658e-001,1.5558516e+000,1.8088683e+000,-1.7486142e+000,-1.0732501e+000,-1.7582893e+000,7.5176802e-002,6.6936829e-001,-9.3239746e-002,-2.8613583e-001,-2.3029800e-001,7.4834695e-001,8.1195726e-001,-2.4507245e-001,1.0559573e+000,-1.3499605e+000,1.2940222e+000,5.1570007e-001,1.3081184e+000,4.4761236e-001,-1.3525322e+000,1.5669321e+000,7.0765413e-001,-5.7110089e-001,1.2750595e+000,-5.6178259e-001,-1.0647296e+000
